iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
IRN,Asia,Iran,30/01/2022,6322183,11731,10976.714,132380,24,25.429,71396.301,132.478,123.96,1494.965,0.271,0.287,2.32,,,,,,,,,44694344,,508.333,,92639,1.054,0.1445,6.9,tests performed,131617252,60699381,54040089,16877782,572775,425265,148.64,68.55,61.03,19.06,4803,29867,0.034,62.04,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783,88550568,250309.78,30.4,1.44,2826.744
IRQ,Asia,Iraq,30/01/2022,2197783,5827,6925.286,24361,14,11.143,49392.684,130.955,155.638,547.486,0.315,0.25,1.23,,,,,,,,,,,,,26662,0.612,0.2632,3.8,tests performed,,,,,,43036,,,,,967,25302,0.057,64.81,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4,70.6,0.674,44496124,,,,
IRL,Europe,Ireland,30/01/2022,1173965,5109,5013.857,6397,7,10.857,233712.873,1017.099,998.158,1273.514,1.394,2.161,0.76,73,14.533,739,147.12,17,3.396,1432,285.039,10933965,14569,2192.702,2.922,16867,3.383,0.29,3.4,tests performed,10453135,4050681,3918883,2724734,11172,9142,208.1,80.64,78.02,54.24,1820,1188,0.024,17.59,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IMN,Europe,Isle of Man,30/01/2022,21333,70,87.286,71,0,0.143,252359.997,828.069,1032.552,839.899,0,1.69,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,1384,11,0.013,,147.872,,,,,,,,,,,,81.4,,84534,,,,
ISR,Asia,Israel,30/01/2022,2782641,49467,67771.429,8889,56,48,294490.528,5235.157,7172.339,940.734,5.927,5.08,0.99,321,33.972,3625,383.638,215,22.754,3602,381.204,43201671,262257,4649.841,28.227,274839,29.581,0.241,4.1,people tested,17916713,6701786,6104351,5110576,15607,10742,189.61,70.93,64.6,54.09,1137,601,0.006,45.12,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,8145.099,8.38,36.64,901.1747
ITA,Europe,Italy,30/01/2022,10821375,137427,148597.714,145914,377,374,183296.72,2327.793,2517.007,2471.549,6.386,6.335,0.81,1593,26.983,21210,359.263,819,13.873,9909,167.843,170153413,818169,2872.256,13.811,992404,16.752,0.1442,6.9,tests performed,127978245,50209303,46044489,33231614,320577,501956,216.77,85.05,77.99,56.29,8502,41400,0.07,52.31,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,174133.69,12.84,16.47,2949.5452
JAM,North America,Jamaica,30/01/2022,123642,595,702.143,2639,4,9.571,43730.207,210.442,248.337,933.372,1.415,3.385,0.69,,,,,,,,,796809,2607,281.788,0.922,2348,0.83,0.276,3.6,samples tested,1303471,744926,619800,20473,,2808,46.1,26.35,21.92,0.72,993,952,0.034,73.46,266.879,31.4,9.684,6.39,8193.571,,206.537,11.28,5.3,28.6,66.425,1.7,74.47,0.734,2827382,,,,
JPN,Asia,Japan,30/01/2022,2584596,82159,66193.429,18729,43,34.143,20851.639,662.831,534.026,151.099,0.347,0.275,1.49,,,,,,,,,31928900,118792,256.225,0.953,220210,1.767,0.3256,3.1,people tested,207622283,101557684,100044163,6020436,190368,342739,167.5,81.93,80.71,4.86,2765,13869,0.011,47.22,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,84.63,0.919,123951696,,,,
JEY,Europe,Jersey,30/01/2022,30478,255,340.143,100,0,0.571,275082.133,2301.527,3069.992,902.56,0,5.157,,,,,,,,,,,,,,,,,,,219845,82242,78223,59380,,135,198.42,74.23,70.6,53.59,1218,19,0.017,,,,,,,,,,,,,,,,110796,,,,
JOR,Asia,Jordan,30/01/2022,1197250,8170,9021.857,13174,17,16,106083.932,723.914,799.394,1167.3,1.506,1.418,1.38,,,,,,,,,14639841,,1313.193,,42292,3.794,0.2298,4.4,tests performed,,,,,,15517,,,,,1375,4238,0.038,34.26,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729,11285875,,,,
KAZ,Asia,Kazakhstan,30/01/2022,1312308,9648,11493.143,18490,18,15.429,67651.724,497.371,592.491,953.191,0.928,0.795,0.91,,,,,,,,,,,,,,,,,,17934008,9182136,8751872,,,18049,92.45,47.34,45.12,,930,8526,0.044,67.59,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825,19397998,,,,
KEN,Africa,Kenya,30/01/2022,321234,123,156.571,5578,0,6.714,5945.752,2.277,2.898,103.244,0,0.124,0.4,,,,,,,,,3220562,,60.759,,5450,0.103,0.029,34.5,tests performed,12107587,6519171,5447350,141066,120440,80780,22.41,12.07,10.08,0.26,1495,25011,0.046,53.23,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,
KIR,Oceania,Kiribati,30/01/2022,181,0,20.286,,0,0,1379.184,0,154.573,,0,0,2.4,,,,,,,,,,,,,,,,,,,,,,,330,,,,,2515,127,0.097,81.48,143.701,23.2,3.895,2.21,1981.132,,434.657,22.66,35.9,58.9,,1.9,68.37,0.63,131237,,,,
OWID_KOS,Europe,Kosovo,30/01/2022,201912,3628,3352.286,3002,0,2.143,113299.086,2035.783,1881.071,1684.515,0,1.202,1.28,,,,,,,,,1637388,6837,918.789,3.836,12614,7.078,0.2593,3.9,tests performed,1776133,893610,805086,77437,2556,4308,99.66,50.14,45.18,4.35,2417,549,0.031,66.06,168.155,,,,9795.834,0.6,,,,,,,,,1782115,,,,
KWT,Asia,Kuwait,30/01/2022,534062,5808,5850.714,2494,2,1.286,125105.707,1360.542,1370.548,584.227,0.469,0.301,1.14,,,,,,,,,6883820,30385,1619.679,7.149,31916,7.509,0.1889,5.3,tests performed,,,,,,11945,,,,,2798,1204,0.028,44.84,232.128,33.7,2.345,1.114,65530.537,,132.235,15.84,2.7,37,,2,75.49,0.806,4268886,,,,
KGZ,Asia,Kyrgyzstan,30/01/2022,198111,276,388.143,2876,4,3.857,29878.197,41.625,58.538,433.745,0.603,0.582,0.81,,,,,,,,,,,,,,,,,,2488855,,,,8453,9892,37.54,,,,1492,4459,0.067,47.22,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5,71.45,0.697,6630621,,,,
LAO,Asia,Laos,30/01/2022,133218,537,526,538,0,2,17692.862,71.32,69.859,71.453,0,0.266,0.78,,,,,,,,,,,,,2161,0.291,0.2361,4.2,tests performed,,,,,,48048,,,,,6381,6368,0.085,65.96,29.715,24.4,4.029,2.322,6397.36,22.7,368.111,4,7.3,51.2,49.839,1.5,67.92,0.613,7529477,,,,
LVA,Europe,Latvia,30/01/2022,382129,9626,7334.429,4862,7,9.857,206483.222,5201.404,3963.155,2627.179,3.782,5.326,1.38,90,48.631,,,133,71.835,773,417.806,6041428,17535,3223.954,9.357,23304,12.436,0.3276,3.1,tests performed,2784490,1336788,1287356,444422,991,5538,150.46,72.23,69.56,24.01,2992,554,0.03,41.11,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,,5.57,75.29,0.866,1850654,7490.601,12.72,-2.31,4047.5427
LBN,Asia,Lebanon,30/01/2022,907824,7726,6996.571,9576,15,14.571,165367.274,1407.352,1274.48,1744.344,2.732,2.654,1.05,,,,,,,,,,,,,,,,,,4881608,2433847,2009187,438574,14723,13751,88.92,44.33,36.6,7.99,2505,3095,0.056,45.93,594.561,31.1,8.514,5.43,13367.565,,266.591,12.71,26.9,40.7,,2.9,78.93,0.744,5489744,,,,
LSO,Africa,Lesotho,30/01/2022,32247,36,28.286,693,0,0.429,13985.01,15.613,12.267,300.543,0,0.186,0.63,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,41.57,73.562,22.2,4.506,2.647,2851.153,59.6,405.126,3.94,0.4,53.9,2.117,,54.33,0.527,2305826,,,,
LBR,Africa,Liberia,30/01/2022,7272,0,3.714,290,0,0,1371.379,0,0.7,54.689,0,0,0.38,,,,,,,,,,,,,,,,,,,,,,,2522,,,,,476,375,0.007,44.19,49.127,19.2,3.057,1.756,752.788,38.6,272.509,2.42,1.5,18.1,1.188,0.8,64.1,0.48,5302690,,,,
LBY,Africa,Libya,30/01/2022,419543,0,2342.714,5993,0,12.286,61585.704,0,343.893,879.727,0,1.803,1.39,,,,,,,,,,12071,,1.792,,,,,samples tested,3051024,2031276,996091,,,10582,44.79,29.82,14.62,,1553,4641,0.068,50.36,3.623,29,4.424,2.816,17881.509,,341.862,10.43,,,,3.7,72.91,0.724,6812344,,,,
LIE,Europe,Liechtenstein,30/01/2022,9044,75,130,71,0,0,229805.616,1905.73,3303.265,1804.091,0,0,1.14,,,,,,,,,,,,,,,,,,,,,,,64,,,,,1626,7,0.018,36.82,237.012,,,,,,,7.77,,,,2.397,82.49,0.919,39355,,,,
LTU,Europe,Lithuania,30/01/2022,697855,11509,10586.143,7869,18,14.857,253760.103,4185.003,3849.425,2861.394,6.545,5.402,1.36,,,1252,455.263,,,,,7569243,16060,2716.251,5.763,28439,10.205,0.395,2.5,tests performed,4411661,1942078,1860709,883391,143,5375,160.42,70.62,67.66,32.12,1955,441,0.016,26.76,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,,6.56,75.93,0.882,2750058,17314.701,22.13,10.3,6296.122
OWID_LIC,,Low income,30/01/2022,2070860,3127,3087,44203,41,56.143,2807.546,4.239,4.185,59.928,0.056,0.076,,,,,,,,,,,,,,,,,,,95100614,66015514,37076560,826967,306585,373781,12.89,8.95,5.03,0.11,507,324674,0.044,,,,,,,,,,,,,,,,737604900,,,,
OWID_LMC,,Lower middle income,30/01/2022,75649385,381368,420647.429,1225941,1531,1335.286,22041.737,111.118,122.563,357.199,0.446,0.389,,,,,,,,,,,,,,,,,,,3217226422,1800177024,1372280875,56043451,12607525,11198392,93.74,52.45,39.98,1.63,3263,3515611,0.102,,,,,,,,,,,,,,,,3432097300,,,,
LUX,Europe,Luxembourg,30/01/2022,155608,2173,2220.429,949,1,0.857,240283.755,3355.461,3428.698,1465.408,1.544,1.324,1.04,8,12.353,79,121.989,3,4.726,57,88.226,3980261,720,6225.763,1.126,5592,8.747,0.381,2.6,tests performed,,,,,,3168,,,,,4892,206,0.032,54.53,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,,4.51,82.25,0.916,647601,11.800003,0.12,-4.95,18.2211
MAC,Asia,Macao,30/01/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2047,,,,,2945,530,0.076,32.41,20546.766,39.2,9.798,4.991,104861.851,,,,,,,,84.24,,695180,,,,
MDG,Africa,Madagascar,30/01/2022,59319,0,277.714,1274,0,7.286,2003.227,0,9.379,43.024,0,0.246,0.84,,,,,,,,,,,,,1166,0.04,0.2382,4.2,tests performed,,,,,,5727,,,,,193,5204,0.018,42.13,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,,,50.54,0.2,67.04,0.528,29611718,,,,
MWI,Africa,Malawi,30/01/2022,84389,80,89.143,2557,4,5.429,4135.638,3.921,4.369,125.31,0.196,0.266,0.52,,,,,,,,,527504,,26.521,,946,0.048,0.0902,11.1,tests performed,,,,,,1397,,,,,68,498,0.002,36.11,197.519,18.1,2.979,1.783,1095.042,71.4,227.349,3.94,4.4,24.7,8.704,1.3,64.26,0.483,20405318,,,,
MYS,Asia,Malaysia,30/01/2022,2861069,5139,4568.571,31957,5,10.571,84302.28,151.422,134.614,941.623,0.147,0.311,1.31,120,3.536,2070,60.993,,,2616,77.081,45228194,87466,1347.125,2.605,117552,3.501,0.0402,24.9,people tested,63631421,26093470,25744392,11998590,83081,173970,187.49,76.89,75.86,35.35,5126,1637,0.005,40.04,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,33938216,,,,
MDV,Asia,Maldives,30/01/2022,136126,2838,2666.429,275,1,0.714,259882.627,5418.119,5090.567,525.012,1.909,1.364,1.21,,,,,,,,,2048664,7394,3928.723,14.179,7299,13.997,0.3653,2.7,samples tested,840260,397615,369820,72825,2734,3016,160.42,75.91,70.6,13.9,5758,28,0.005,,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,,78.92,0.74,523798,,,,
MLI,Africa,Mali,30/01/2022,30008,25,58.714,711,0,1,1328.164,1.107,2.599,31.469,0,0.044,0.4,,,,,,,,,,,,,,,,,,,,,,,2205,,,,,98,2333,0.01,40.74,15.196,16.4,2.519,1.486,2014.306,,268.024,2.42,1.6,23,52.232,0.1,59.31,0.434,22593598,,,,
MLT,Europe,Malta,30/01/2022,67545,191,239.857,547,2,2.143,126656.453,358.152,449.766,1025.703,3.75,4.018,0.73,,,,,,,42,79.442,1684059,2607,3197.087,4.949,2956,5.612,0.0811,12.3,tests performed,1210946,464023,450420,,1162,2272,227.07,87.01,84.46,,4260,431,0.081,45.53,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,533293,549.4,6.73,26.44,1030.203
MHL,Oceania,Marshall Islands,30/01/2022,7,0,0.429,,0,0,168.298,0,10.304,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.15,,,,3819.202,,557.793,30.53,,,82.502,2.7,73.7,0.704,41593,,,,
MTQ,North America,Martinique,30/01/2022,87634,1650,1508.429,832,5,1.571,238452.078,4489.649,4104.434,2263.872,13.605,4.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7,,12.543,,,,,,,,,82.54,,367512,1004.3,13.2,19.55,2732.7
MRT,Africa,Mauritania,30/01/2022,58129,88,136.714,949,4,3.571,12273.481,18.581,28.866,200.374,0.845,0.754,0.3,,,,,,,,,828868,,179.604,,3032,0.657,0.0384,26.1,tests performed,,,,,,1866,,,,,394,2442,0.052,50.13,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,0.546,4736146,,,,
MUS,Africa,Mauritius,30/01/2022,104802,1040,832.429,822,0,0,80649.307,800.321,640.587,632.562,0,0,0.73,,,,,,,,,,,,,,,,,,,,,,,6463,,,,,4974,253,0.019,36.38,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,1299478,,,,
MYT,Africa,Mayotte,30/01/2022,36282,0,84.429,187,0,0,111255.914,0,258.894,573.421,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1,,2.411,,,,,,,,,79.46,,326113,460.60007,27.35,15,1412.394
MEX,North America,Mexico,30/01/2022,5349343,36591,40339.714,312319,558,514.857,41954.276,286.979,316.38,2449.482,4.376,4.038,1.13,,,,,,,,,14127559,18884,111.499,0.149,57248,0.452,0.656,1.5,people tested,165543906,83612558,77129336,,,723325,129.83,65.58,60.49,,5673,41333,0.032,48.49,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,127504120,662964.25,41.01,96.74,5199.552
FSM,Oceania,Micronesia (country),30/01/2022,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62,114178,,,,
MDA,Europe,Moldova,30/01/2022,438249,3700,4463.714,10635,14,17.429,133898.545,1130.464,1363.802,3249.32,4.277,5.325,1.21,,,,,,,,,,8760,,2.861,,,,,tests performed,1926048,,1010673,,498,5849,58.85,,30.88,,1787,1097,0.034,49.21,123.655,37.6,10.864,6.955,5189.972,0.2,408.502,5.72,5.9,44.6,86.979,5.8,71.9,0.75,3272993,,,,
MCO,Europe,Monaco,30/01/2022,8263,80,116,46,0,0.143,226439.396,2192.321,3178.866,1260.585,0,3.915,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.93,19347.5,,,,,,,5.46,,,,13.8,86.75,,36491,,,,
MNG,Asia,Mongolia,30/01/2022,837124,2725,6777.714,2034,3,2,246330.818,801.854,1994.4,598.522,0.883,0.589,1.04,,,,,,,,,6869627,,2051.994,,18715,5.59,0.3622,2.8,samples tested,5446692,2269723,2170556,1006413,396,2046,160.27,66.79,63.87,29.61,602,120,0.004,37.5,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7,69.87,0.737,3398373,,,,
MNE,Europe,Montenegro,30/01/2022,218684,866,919,2546,5,5.857,348732.702,1381,1465.518,4060.075,7.973,9.34,0.68,,,,,,,,,,,,,,,,,,653927,286965,277700,89262,,489,104.28,45.76,44.28,14.23,780,88,0.014,,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88,0.829,627082,3293.3994,23.4,74.26,5251.944
MSR,North America,Montserrat,30/01/2022,162,1,1.429,1,0,0,36709.721,226.603,323.719,226.603,0,0,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,2946,4,0.091,,,,,,,,,,,,,,74.16,,4413,,,,
MAR,Africa,Morocco,30/01/2022,1129140,4154,5023.143,15328,28,30.714,30144.181,110.898,134.101,409.205,0.748,0.82,0.68,,,,,,,,,,,,,21193,0.572,0.2223,4.5,people tested,52203154,24752462,23171492,,,37972,139.36,66.08,61.86,,1014,2318,0.006,49.05,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976,,,,
MOZ,Africa,Mozambique,30/01/2022,223738,126,189,2167,2,2,6786.207,3.822,5.733,65.727,0.061,0.061,0.34,,,,,,,,,1222135,,38.1,,2618,0.082,0.0663,15.1,tests performed,,,,,,1300,,,,,39,40230,0.122,42.59,37.728,17.7,3.158,1.87,1136.103,62.9,329.942,3.3,5.1,29.1,12.227,0.7,60.85,0.456,32969520,,,,
MMR,Asia,Myanmar,30/01/2022,535254,174,169,19310,0,0,9879.306,3.212,3.119,356.409,0,0,1.52,,,,,,,,,,,,,10512,0.195,0.0161,62.2,samples tested,,,,,,129771,,,,,2395,49791,0.092,65.74,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583,54179312,,,,
NAM,Africa,Namibia,30/01/2022,155840,57,69,3967,4,6.714,60708.431,22.205,26.879,1545.369,1.558,2.616,0.66,,,,,,,,,920253,,363.715,,1364,0.539,0.0613,16.3,tests performed,,,,,,10137,,,,,3949,485,0.019,28.7,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,,63.71,0.646,2567024,,,,
NRU,Oceania,Nauru,30/01/2022,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,2127,22,0.173,,682.45,,,,12895.635,,,24.07,43,36.9,,5,59.96,,12691,,,,
NPL,Asia,Nepal,30/01/2022,950441,3049,5721,11735,32,11.429,31113.457,99.811,187.282,384.155,1.048,0.374,0.72,,,,,,,,,6180597,13145,205.78,0.438,19550,0.651,0.395,2.5,samples tested,,,,,,272533,,,,,8922,69653,0.228,55.02,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,30547586,,,,
NLD,Europe,Netherlands,30/01/2022,4235253,38860,59401.714,21255,8,8.143,241132.326,2212.478,3382.011,1210.144,0.455,0.464,1.39,135,7.686,718,40.879,80,4.555,1008,57.39,25444091,131935,1453.807,7.538,145712,8.326,0.561,1.8,tests performed,,,,,,38447,,,,,2189,5198,0.03,48.33,508.544,43.2,18.779,11.881,48472.545,,109.361,5.29,24.4,27.3,,3.32,82.28,0.944,17564020,27836.098,8.53,-7.73,1584.8364
NCL,Oceania,New Caledonia,30/01/2022,18779,0,492.571,283,0,0.143,64764.329,0,1698.762,976,0,0.493,,,,,,,,,,,,,,,,,,,,,,,,175,,,,,604,102,0.035,,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,289959,,,,
NZL,Oceania,New Zealand,30/01/2022,15909,139,104.857,52,0,0,3068.103,26.807,20.222,10.028,0,0,1.56,,,,,,,,,6020388,,1173.627,,19713,3.843,,,tests performed,9430633,4164651,3925073,1340909,18766,58422,181.87,80.32,75.7,25.86,11267,12983,0.25,50.12,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289,-2775.4,-3.78,-0.43,-535.245
NIC,North America,Nicaragua,30/01/2022,13681,0,5,220,0,0.143,1968.944,0,0.72,31.662,0,0.021,1.22,,,,,,,,,,,,,,,,,,,,,,,33787,,,,,4863,13067,0.188,8.33,51.667,27.3,5.445,3.519,5321.444,3.2,137.016,11.47,,,,0.9,74.48,0.66,6948395,,,,
NER,Africa,Niger,30/01/2022,8648,8,15.143,298,0,0.429,329.976,0.305,0.578,11.371,0,0.016,0.63,,,,,,,,,,,,,,,,,,,,,,,972,,,,,37,858,0.003,16.67,16.955,15.1,2.553,1.378,926,44.5,238.339,2.42,0.1,15.4,8.978,0.3,62.42,0.394,26207982,,,,
NGA,Africa,Nigeria,30/01/2022,253020,267,151.571,3135,1,1.571,1157.768,1.222,0.694,14.345,0.005,0.007,0.72,,,,,,,,,4116369,,19.289,,8642,0.04,0.0138,72.4,tests performed,,,,,,182588,,,,,835,144671,0.066,37.89,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,218541216,,,,
NIU,Oceania,Niue,30/01/2022,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,2561,0,0,,,,,,,,,,,,,,73.71,,1952,,,,
OWID_NAM,,North America,30/01/2022,87566152,614979,632543.714,1302609,4441,3424.286,145864.903,1024.412,1053.671,2169.845,7.398,5.704,,,,,,,,,,,,,,,,,,,904880994,416589321,364184548,121395303,846351,1956475,150.73,69.39,60.66,20.22,3259,282582,0.047,,,,,,,,,,,,,,,,600323657,,,,
PRK,Asia,North Korea,30/01/2022,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,202,0.008,,,samples tested,,,,,,,,,,,,,,,211.701,35.3,9.491,6.139,,,321.681,4,,,,13.2,72.27,,26069416,,,,
MKD,Europe,North Macedonia,30/01/2022,268190,1253,1701.714,8387,21,23,128099.556,598.489,812.815,4006.007,10.031,10.986,1,,,,,,,,,,,,,6201,2.948,0.2744,3.6,tests performed,1804728,,828358,127121,,1128,86.2,,39.57,6.07,539,14,0.001,,82.6,39.1,13.26,8.16,13111.214,5,322.688,10.08,,,,4.28,75.8,0.774,2093606,,,,
OWID_CYN,Asia,Northern Cyprus,30/01/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,,,,,1711,46,0.012,,,,,,,,,,,,,,,,382836,,,,
OWID_NIR,Europe,Northern Ireland,30/01/2022,,,,,,,,,,,,,,14,7.384,612,322.785,,,257,135.549,,,,,,,,,,3668413,1415088,1312791,940534,1416,2617,193.48,74.64,69.24,49.61,1380,299,0.016,,,,,,,,,,,,,,,,1896000,,,,
MNP,Oceania,Northern Mariana Islands,30/01/2022,4772,80,80.571,23,0,0.143,96260.136,1613.749,1625.276,463.953,0,2.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.878,,,,,,194.994,,,,,,76.74,,49574,,,,
NOR,Europe,Norway,30/01/2022,767050,10780,19542.286,1532,0,4.143,141149.111,1983.687,3596.084,281.912,0,0.762,1.17,,,230,42.324,20,3.71,231,42.475,10095670,17959,1868.523,3.324,33182,6.141,0.643,1.6,people tested,11021895,4319742,3996449,2705704,1308,27614,202.82,79.49,73.54,49.79,5081,849,0.016,45.37,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5434324,1083.3999,1.27,-6.59,199.36241
OWID_OCE,,Oceania,30/01/2022,2097365,30175,38562,7067,101,103.714,46567.897,669.977,856.194,156.909,2.243,2.303,,,,,,,,,,,,,,,,,,,62571979,27756292,25709938,9105473,112526,289892,138.93,61.63,57.08,20.22,6436,56402,0.125,,,,,,,,,,,,,,,,45038860,,,,
OMN,Asia,Oman,30/01/2022,334703,1547,1940,4501,0,1.286,73138.343,338.046,423.923,983.546,0,0.281,1.48,,,,,,,,,,,,,,,,,,,,,,,16068,,,,,3511,2325,0.051,35.75,14.98,30.7,2.355,1.53,37960.709,,266.342,12.61,0.5,15.6,97.4,1.6,77.86,0.813,4576300,,,,
PAK,Asia,Pakistan,30/01/2022,1410033,7963,7144.857,29219,27,20.286,5979.153,33.767,30.297,123.901,0.114,0.086,1.13,,,,,,,,,24957306,,107.853,,60622,0.262,0.1184,8.4,tests performed,,,,,,545584,,,,,2314,205480,0.087,58.31,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PLW,Oceania,Palau,30/01/2022,1404,60,145.857,,0,0,77637.691,3317.85,8065.535,,0,0,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.237,,,,13240.405,,,15.89,7.7,22.7,,4.8,73.7,0.826,18084,,,,
PSE,Asia,Palestine,30/01/2022,516059,5687,4725.714,5087,6,5.429,98295.529,1083.222,900.123,968.938,1.143,1.034,2,,,,,,,,,,15773,,3.073,,,,,tests performed,,,,,,3356,,,,,639,657,0.013,22.22,778.202,20.4,3.043,1.726,4449.898,1,265.91,10.59,,,,,74.05,0.708,5250076,,,,
PAN,North America,Panama,30/01/2022,685630,7502,8391.429,7680,24,15.143,155521.662,1701.681,1903.43,1742.057,5.444,3.435,1,,,,,,,,,5181126,16505,1190.717,3.793,23099,5.309,0.3243,3.1,tests performed,7040071,3207514,2855480,977077,,25535,159.69,72.76,64.77,22.16,5792,3482,0.079,31.09,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,4408582,,,,
PNG,Oceania,Papua New Guinea,30/01/2022,36866,0,48.429,597,0,0,3634.759,0,4.775,58.861,0,0,1.08,,,,,,,,,,,,,,,,,,,,,,,253,,,,,25,109,0.001,60.33,18.22,22.6,3.808,2.142,3823.194,,561.494,17.65,23.5,48.8,,,64.5,0.555,10142625,,,,
