iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CHN,Asia,China,01/01/2022,132071,291,242.143,5699,0,0,92.624,0.204,0.17,3.997,0,0,1.25,,,,,,,,,,,,,14769984,10.358,0,59970.9,tests performed,2841269000,,,,5937000,11882143,199.26,,,,8333,515510,0.036,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
COL,South America,Colombia,01/01/2022,5147039,8436,4549.286,129901,35,37.286,99221.888,162.625,87.699,2504.163,0.675,0.719,2.02,,,,,,,,,29641342,77189,575.375,1.498,63390,1.23,0.15,6.7,tests performed,,,,,,140628,,,,,2711,31931,0.062,49.4,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COM,Africa,Comoros,01/01/2022,6688,173,172.714,157,0,0.571,7992.514,206.744,206.403,187.623,0,0.683,0.98,,,,,,,,,,,,,,,,,,,,,,,2309,,,,,2759,2195,0.262,,437.352,20.4,2.963,1.726,1413.89,18.1,261.516,11.88,4.4,23.6,15.574,2.2,64.32,0.554,836783,,,,
COG,Africa,Congo,01/01/2022,21277,0,169.714,369,0,0.286,3563.73,0,28.426,61.805,0,0.048,0.61,,,,,,,,,,,,,,,,,,,,,,,2283,,,,,382,2272,0.038,57.22,15.405,19,3.402,2.063,4881.406,37,344.094,7.2,1.7,52.3,47.964,,64.57,0.574,5970430,,,,
COK,Oceania,Cook Islands,01/01/2022,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,822,6,0.035,,,,,,,,,,,,,,76.25,,17032,,,,
CRI,North America,Costa Rica,01/01/2022,571481,521,317.286,7357,3,1.714,110306.715,100.563,61.242,1420.041,0.579,0.331,1.08,,,,,,,,,2271042,4780,440.64,0.927,5029,0.976,0.092,10.9,people tested,,,,,,21003,,,,,4054,1347,0.026,45.31,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,,,,
CIV,Africa,Cote d'Ivoire,01/01/2022,71004,2858,1087.429,714,2,1,2521.4,101.49,38.615,25.355,0.071,0.036,1.76,,,,,,,,,1236834,3464,45.011,0.126,4033,0.147,0.2822,3.5,tests performed,7220501,,,,107268,119128,25.64,,,,4230,76279,0.271,13.89,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78,0.538,28160548,,,,
HRV,Europe,Croatia,01/01/2022,715245,5567,3630.571,12538,45,43.714,177464.252,1381.266,900.806,3110.888,11.165,10.846,1.27,,,1752,434.701,,,,,,,,,9927,2.445,0.3948,2.5,people tested,4729813,2259399,1953549,,62,11853,117.35,56.06,48.47,,2941,1120,0.028,35.35,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,4030361,,,,
CUB,North America,Cuba,01/01/2022,966004,433,217.429,8322,0,0.714,86156.523,38.619,19.392,742.227,0,0.064,2.27,,,,,,,,,,,,,,,,,,30888612,10449231,9672873,2188181,14567,135997,275.49,93.2,86.27,19.52,12129,7473,0.067,26.85,110.408,43.1,14.738,9.719,,,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.783,11212198,,,,
CUW,North America,Curacao,01/01/2022,20710,511,344.429,189,2,0.429,108331.197,2672.972,1801.659,988.633,10.462,2.242,,,,,,,,,,,,,,13,0.068,,,tests performed,,,,,,1499,,,,,7841,58,0.03,,362.644,41.7,16.367,10.068,,,,11.62,,,,,78.88,,191173,,,,
CYP,Europe,Cyprus,01/01/2022,165347,3568,2252.429,648,2,1.714,184537.621,3982.112,2513.852,723.209,2.232,1.913,1.57,36,40.178,187,208.704,,,,,19441149,38977,21697.541,43.501,102140,113.995,0.027,37,tests performed,,,,,,3393,,,,,3787,526,0.059,53.81,127.657,37.3,13.416,8.563,32415.132,,141.171,9.24,19.6,52.7,,3.4,80.98,0.887,896007,,,,
CZE,Europe,Czechia,01/01/2022,2522602,5237,5329.429,36388,56,66.857,240385.402,499.048,507.855,3467.509,5.336,6.371,0.99,596,56.794,2872,273.68,268,25.538,2398,228.512,47174313,12952,4488.197,1.232,51901,4.938,0.099,10.1,tests performed,15491862,6827525,6658854,2409321,63,38390,147.63,65.06,63.45,22.96,3658,2613,0.025,37.82,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,
COD,Africa,Democratic Republic of Congo,01/01/2022,79632,359,691.429,1225,0,2.857,804.281,3.626,6.983,12.372,0,0.029,0.89,,,,,,,,,,,,,,,,,,,,,,,7108,,,,,72,5848,0.006,38.89,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,,,4.472,,60.68,0.48,99010216,,,,
DNK,Europe,Denmark,01/01/2022,802397,18695,16408.714,3267,11,11.429,136409.668,3178.201,2789.526,555.399,1.87,1.943,1.32,73,12.41,647,109.992,,,1112,189.043,53643132,73332,9163.125,12.526,148184,25.312,0.1333,7.5,tests performed,11945254,4730114,4539494,2722477,8129,56541,203.07,80.41,77.17,46.28,9612,3123,0.053,30.65,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,
DJI,Africa,Djibouti,01/01/2022,13656,24,14.429,189,0,0,12183.6,21.412,12.873,168.622,0,0,1.99,,,,,,,,,,,,,,,,,,,,,,,608,,,,,542,653,0.058,37.96,41.285,25.4,4.213,2.38,2705.406,22.5,258.037,6.05,1.7,24.5,,1.4,67.11,0.524,1120851,,,,
DMA,North America,Dominica,01/01/2022,6862,48,43.286,47,0,0.286,94312.653,659.721,594.927,645.977,0,3.927,1.03,,,,,,,,,,,,,,,,,,,,,,,152,,,,,2089,93,0.128,65.61,98.567,,,,9673.367,,227.376,11.62,,,,3.8,75,0.742,72758,,,,
DOM,North America,Dominican Republic,01/01/2022,418778,1510,798.143,4247,1,1.857,37294.922,134.475,71.08,378.223,0.089,0.165,1.64,,,,,,,,,,,,,8026,0.722,0.1075,9.3,samples tested,14087055,6938638,5699664,1448753,504,7013,125.45,61.79,50.76,12.9,625,758,0.007,47.08,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756,11228821,,,,
ECU,South America,Ecuador,01/01/2022,547186,1386,1009.143,33672,3,4.429,30397.53,76.996,56.06,1870.563,0.167,0.246,1.26,,,,,,,,,2048815,1854,115.117,0.104,5038,0.283,0.283,3.5,people tested,27567784,14224890,12690811,1128844,1453,51696,153.15,79.02,70.5,6.27,2872,10673,0.059,61.91,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,18001002,,,,
EGY,Africa,Egypt,01/01/2022,385575,847,845.857,21752,25,29.429,3473.959,7.631,7.621,195.981,0.225,0.265,0.99,,,,,,,,,,,,,,,,,,,,,,,424464,,,,,3824,204319,0.184,40.05,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.707,110990096,,,,
SLV,North America,El Salvador,01/01/2022,121945,204,29.143,3824,1,1,19245.176,32.195,4.599,603.498,0.158,0.158,0.66,,,,,,,,,1164573,2483,184.438,0.393,2469,0.391,0.013,76.9,tests performed,,,,,,7707,,,,,1216,798,0.013,31.48,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,6336393,,,,
OWID_ENG,Europe,England,01/01/2022,,,,,,,,,,,,,,765,13.528,12615,223.077,,,13291,235.031,,,,,,,,,,111939431,43516101,39820104,28603226,22762,225087,197.95,76.95,70.42,50.58,3980,16592,0.029,,,,,,,,,,,,,,,,56550000,,,,
GNQ,Africa,Equatorial Guinea,01/01/2022,13710,0,11.429,175,0,0,8185.485,0,6.823,104.483,0,0,0.57,,,,,,,,,,,,,189,0.116,0.0605,16.5,tests performed,,,,,,49,,,,,29,33,0.002,,45.194,22.4,2.846,1.752,22604.873,,202.812,7.78,,,24.64,2.1,58.74,0.592,1674916,,,,
ERI,Africa,Eritrea,01/01/2022,8011,29,22.571,76,1,0.571,2174.514,7.872,6.127,20.63,0.271,0.155,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.304,19.3,3.607,2.171,1510.459,,311.11,6.05,0.2,11.4,,0.7,66.32,0.459,3684041,,,,
EST,Europe,Estonia,01/01/2022,242524,721,859.714,1938,6,4.429,182890.117,543.714,648.32,1461.468,4.525,3.34,1.28,,,236,177.97,,,,,2540245,3418,1911.826,2.572,6596,4.964,0.1297,7.7,tests performed,1809098,842159,815203,331605,231,3679,136.43,63.51,61.48,25.01,2774,413,0.031,45.81,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064,,,,
SWZ,Africa,Eswatini,01/01/2022,66109,277,308,1303,4,4.429,55013.814,230.511,256.308,1084.315,3.329,3.685,0.53,,,,,,,,,,,,,,,,,,,,,,,722,,,,,601,176,0.015,58.8,79.492,21.5,3.163,1.845,7738.975,,333.436,3.94,1.7,16.5,24.097,2.1,60.19,0.611,1201680,,,,
ETH,Africa,Ethiopia,01/01/2022,420342,4899,4229.286,6937,11,7,3406.891,39.707,34.279,56.225,0.089,0.057,1.3,,,,,,,,,,,,,9424,0.078,0.4334,2.3,tests performed,10916348,9344163,,,196,12044,8.85,7.57,,,98,99,0,40.74,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,123379928,,,,
OWID_EUR,,Europe,01/01/2022,89005091,1051700,724750.857,1543587,2913,3068,119500.75,1412.042,973.071,2072.464,3.911,4.119,,,,,,,,,,,,,,,,,,,1108053036,487577451,457397489,179358456,1348086,3060811,148.77,65.46,61.41,24.08,4110,433729,0.058,,,,,,,,,,,,,,,,744807803,,,,
OWID_EUN,,European Union,01/01/2022,55822281,760216,495314.286,915070,1578,1678.857,124009.061,1688.818,1100.339,2032.826,3.506,3.73,,,,,,,,,,,,,,,,,,,748471713,323604455,307736042,131494414,852623,2118591,166.27,71.89,68.36,29.21,4706,203306,0.045,,,,,,,,,,,,,,,,450146793,,,,
FRO,Europe,Faeroe Islands,01/01/2022,6010,241,127.143,14,0,0.143,113146.45,4537.154,2393.638,263.569,0,2.689,,,,,,,,,,,,,,2100,39.707,0.0637,15.7,people tested,,,,,,398,,,,,7493,6,0.011,37.96,35.308,,,,,,,,,,,,80.67,,53117,,,,
FLK,South America,Falkland Islands,01/01/2022,82,0,0.143,,0,0,21573.27,0,37.584,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.44,,3801,,,,
FJI,Oceania,Fiji,01/01/2022,53891,559,153.714,698,0,0.143,57961.709,601.225,165.325,750.724,0,0.154,1.78,,,,,,,,,,,,,692,0.748,,,tests performed,,,,,,384,,,,,413,93,0.01,87.49,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,,2.3,67.44,0.743,929769,,,,
FIN,Europe,Finland,01/01/2022,271174,7318,5208.286,1725,20,11.857,48941.794,1320.761,939.997,311.33,3.61,2.14,1.51,53,9.566,376,67.861,,,,,8763231,22346,1582.956,4.036,24491,4.424,0.247,4,tests performed,9705865,,,1215099,89046,38898,175.17,,,21.93,7020,59,0.001,30.58,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745,,,,
FRA,Europe,France,01/01/2022,9712530,229948,139791.571,121148,186,179.286,150286.823,3558.1,2163.065,1874.583,2.878,2.774,1.55,3560,52.497,18811,277.395,2017,29.744,11151,164.437,196315678,196469,2911.745,2.914,1077657,15.984,0.154,6.5,people tested,124256688,53230698,49649001,22457007,13374,381974,183.23,78.5,73.21,33.12,5633,23290,0.034,43.75,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000,,,,
GUF,South America,French Guiana,01/01/2022,48937,538,244,339,0,0.286,160676.762,1766.436,801.135,1113.052,0,0.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.897,,,,,,,,,79.95,,304568,,,,
PYF,Oceania,French Polynesia,01/01/2022,46425,0,6.143,636,0,0,151571.05,0,20.056,2076.45,0,0,,,,,,,,,,,,,,,,,,,,,,,,252,,,,,823,252,0.082,,77.324,32.7,7.775,4.593,,,,22.63,,,,,77.66,,306292,,,,
GAB,Africa,Gabon,01/01/2022,41798,0,418.286,288,0,0.143,17496.045,0,175.088,120.553,0,0.06,0.95,,,,,,,,,,,,,1730,0.739,0.3104,3.2,tests performed,,,,,,3128,,,,,1309,1701,0.071,47.22,7.859,23.1,4.45,2.976,16562.413,3.4,259.967,7.2,,,,6.3,66.47,0.703,2388997,,,,
GMB,Africa,Gambia,01/01/2022,10376,206,34.286,343,0,0.143,3834.449,76.127,12.67,126.756,0,0.053,0.53,,,,,,,,,,,,,195,0.074,0.0608,16.4,tests performed,,,,,,1878,,,,,694,1855,0.069,13.89,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,7.876,1.1,62.05,0.496,2705995,,,,
GEO,Asia,Georgia,01/01/2022,936844,2103,2019.571,13850,50,58.143,250199.699,561.641,539.36,3698.872,13.353,15.528,1.05,,,,,,,,,11178971,34234,2974.729,9.11,31508,8.384,0.0641,15.6,tests performed,,,,,,8904,,,,,2378,4234,0.113,44.32,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,,2.6,73.77,0.812,3744385,,,,
DEU,Europe,Germany,01/01/2022,7194048,28966,28674.429,118528,112,152.857,86290.774,347.44,343.942,1421.713,1.343,1.833,1.13,3825,45.88,,,1491,17.884,5382,64.556,,,,,143018,1.715,,,tests performed,153994894,62758074,59160988,34359883,28688,384571,184.71,75.28,70.96,41.21,4613,34218,0.041,47.46,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
GHA,Africa,Ghana,01/01/2022,147203,1084,997.429,1309,3,3.714,4397.287,32.382,29.795,39.103,0.09,0.111,1.16,,,,,,,,,2142004,,65.239,,5043,0.154,0.2675,3.7,tests performed,,,,,,59476,,,,,1777,14820,0.044,51.27,126.719,21.1,3.385,1.948,4227.63,12,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870,,,,
GIB,Europe,Gibraltar,01/01/2022,8701,168,88.143,100,0,0,266272.914,5141.231,2697.397,3060.256,0,0,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,520,2,0.006,,3457.1,,,,,,,,,,,,79.93,,32677,,,,
GRC,Europe,Greece,01/01/2022,1210853,40560,20944.286,20790,82,71.143,116596.655,3905.644,2016.788,2001.931,7.896,6.851,1.7,,,,,,,,,47750471,501526,4571.451,48.014,395963,37.908,0.0613,16.3,samples tested,17470021,7469558,7041308,3530263,524,65701,168.22,71.93,67.8,33.99,6327,8321,0.08,74.28,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52,,4.21,82.24,0.888,10384972,,,,
GRL,North America,Greenland,01/01/2022,2616,115,67.857,1,0,0,46305.802,2035.614,1201.139,17.701,0,0,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,106,2,0.004,36.3,0.137,,,,,,199.941,2.16,,,,,71.7,,56494,,,,
GRD,North America,Grenada,01/01/2022,6181,108,33.286,200,0,0,49267.091,860.839,265.311,1594.146,0,0,1.72,,,,,,,,,,,,,,,,,,,,,,,175,,,,,1395,32,0.026,29.52,317.132,29.4,7.304,5.021,13593.877,,243.964,10.71,,,,3.7,72.4,0.779,125459,,,,
GLP,North America,Guadeloupe,01/01/2022,56515,720,102.857,832,1,0.143,142800.471,1819.275,259.896,2102.274,2.527,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.4,,,,,,,,,,,82.14,,395762,,,,
GUM,Oceania,Guam,01/01/2022,15352,0,13.143,270,0,0,89368.564,0,76.508,1571.75,0,0,,,,,,,,,,214166,40,1255.855,0.235,139,0.815,0.114,8.8,tests performed,,,,,,,,,,,,,,,304.128,31.4,9.551,5.493,,,310.496,21.52,,,,,80.07,,171783,,,,
GTM,North America,Guatemala,01/01/2022,627562,887,385.143,16106,4,2.429,35169.526,49.709,21.584,902.605,0.224,0.136,1.56,,,,,,,,,3281949,948,186.385,0.054,4811,0.273,0.1028,9.7,people tested,11311681,6535628,4687453,88600,1102,24766,63.39,36.63,26.27,0.5,1388,8667,0.049,57.87,157.834,22.9,4.694,3.016,7423.808,8.7,155.898,10.18,,,76.665,0.6,74.3,0.663,17843914,,,,
GGY,Europe,Guernsey,01/01/2022,8081,279,238,24,0,0.143,127603.468,4405.565,3758.152,378.973,0,2.256,,,,,,,,,,,,,,,,,,,,,,,,1747,,,,,27586,80,0.126,,,,,,,,,,,,,,,,63329,,,,
GIN,Africa,Guinea,01/01/2022,32671,223,222,391,0,0.286,2357.326,16.09,16.018,28.212,0,0.021,1.22,,,,,,,,,,,,,,,,,,3251193,2321403,1224426,,298940,73554,23.46,16.75,8.83,,5307,66296,0.478,64.87,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,,,17.45,0.3,61.6,0.477,13859349,,,,
GNB,Africa,Guinea-Bissau,01/01/2022,6492,8,4.143,149,0,0,3083.236,3.799,1.968,70.764,0,0,1.16,,,,,,,,,,,,,,,,,,414174,391029,23145,,,171,19.67,18.57,1.1,,81,145,0.007,,66.191,19.4,3.002,1.565,1548.675,67.1,382.474,2.42,,,6.403,,58.32,0.48,2105580,,,,
GUY,South America,Guyana,01/01/2022,39395,157,56.714,1052,1,1.429,48712.359,194.132,70.128,1300.81,1.237,1.766,1.72,,,,,,,,,387266,,481.335,,955,1.187,0.1037,9.6,tests performed,718219,411081,295325,11813,,839,88.81,50.83,36.52,1.46,1037,199,0.025,62.27,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
HTI,North America,Haiti,01/01/2022,26213,44,34.143,773,0,1,2262.667,3.798,2.947,66.724,0,0.086,1.31,,,,,,,,,153254,,13.387,,,,,,tests performed,199874,125187,75028,,,521,1.73,1.08,0.65,,45,243,0.002,49.07,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64,0.51,11585003,,,,
OWID_HIC,,High income,01/01/2022,137252114,1713341,1117100.429,2016269,3236,3241.429,109756.507,1370.109,893.313,1612.351,2.588,2.592,,,,,,,,,,,,,,,,,,,2082964084,936328260,867329455,304821632,1491620,5078328,166.57,74.88,69.36,24.38,4061,624111,0.05,,,,,,,,,,,,,,,,1250514600,,,,
HND,North America,Honduras,01/01/2022,379542,0,67,10434,0,0.714,36379.485,0,6.422,1000.109,0,0.068,0.58,,,,,,,,,,,,,,,,,,,,,,,46110,,,,,4420,14691,0.141,64.54,82.805,24.9,4.652,2.883,4541.795,16,240.208,7.21,2,,84.169,0.7,75.27,0.634,10432858,,,,
HKG,Asia,Hong Kong,01/01/2022,,,,,,,,,,,,,,,,,,,,,,,,,,66897,8.926,,,tests performed,9943846,4883403,4665203,395240,18338,15971,132.78,65.21,62.3,5.28,2133,4190,0.056,55.56,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863,,,,
HUN,Europe,Hungary,01/01/2022,1256415,0,2726.429,39186,0,125.571,126053.645,0,273.537,3931.454,0,12.598,1.04,,,3492,350.345,,,,,,,,,13422,1.382,0.2031,4.9,tests performed,,,,,,10347,,,,,1038,2349,0.024,29.07,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304,,,,
ISL,Europe,Iceland,01/01/2022,29052,957,857.714,39,0,0,77907.66,2566.351,2300.1,104.585,0,0,1.73,,,,,,,,,849334,2393,2293.421,6.462,5033,13.59,,,tests performed,,,,,,421,,,,,1129,62,0.017,37.96,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,372903,,,,
IND,Asia,India,01/01/2022,34861579,22775,11680.571,481486,406,280.857,24599.379,16.071,8.242,339.751,0.286,0.198,2.24,,,,,,,,,678989110,1110855,482.386,0.789,1133926,0.806,0.0129,77.6,samples tested,1454069802,846975771,607094031,,5204380,5726859,102.6,59.77,42.84,,4041,1413862,0.1,68.58,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120,,,,
IDN,Asia,Indonesia,01/01/2022,4262994,274,189.571,144096,2,6.143,15473.587,0.995,0.688,523.032,0.007,0.022,1.23,,,,,,,,,42614359,128197,155.667,0.468,152166,0.556,0.0012,802.7,people tested,,161861222,114030438,,,1353346,,58.75,41.39,,4912,811234,0.294,66.68,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,275501344,,,,
IRN,Asia,Iran,01/01/2022,6194401,1703,1802.429,131606,34,42.857,69953.261,19.232,20.355,1486.224,0.384,0.484,0.86,,,,,,,,,42078937,96025,478.586,1.092,98577,1.121,0.0181,55.2,tests performed,,,,,,394380,,,,,4454,42111,0.048,54.63,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783,88550568,,,,
IRQ,Asia,Iraq,01/01/2022,2093740,304,226.286,24158,4,6.143,47054.436,6.832,5.086,542.924,0.09,0.138,1.15,,,,,,,,,,,,,11205,0.257,0.0201,49.7,tests performed,,,,,,37798,,,,,849,15880,0.036,68.52,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4,70.6,0.674,44496124,,,,
IRL,Europe,Ireland,01/01/2022,772985,20554,12582,6098,13,7.714,153885.801,4091.889,2504.824,1213.989,2.588,1.536,1.5,85,16.922,656,130.596,,,,,10070558,44676,2019.554,8.959,34487,6.916,0.46,2.2,tests performed,9862557,3933914,3882044,2287740,9118,26956,196.34,78.32,77.28,45.54,5366,539,0.011,42.84,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IMN,Europe,Isle of Man,01/01/2022,15873,507,303.286,67,0,0,187770.601,5997.587,3587.736,792.581,0,0,,,,,,,,,,,,,,,,,,,,,,,,375,,,,,4436,24,0.028,,147.872,,,,,,,,,,,,81.4,,84534,,,,
ISR,Asia,Israel,01/01/2022,1387430,5493,3352.429,8260,1,1.286,146833.527,581.331,354.792,874.167,0.106,0.136,2.14,42,4.445,572,60.536,6,0.635,375,39.687,33886288,92512,3647.216,9.957,125550,13.513,0.031,32.3,people tested,16792232,6582958,5944096,4265178,6392,22801,177.71,69.67,62.91,45.14,2413,8595,0.091,48.91,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,,,,
ITA,Europe,Italy,01/01/2022,6125683,144255,79719.857,137402,155,145.143,103759.236,2443.448,1350.326,2327.369,2.625,2.458,1.84,1297,21.969,12562,212.78,818,13.856,8584,145.399,141268542,1130936,2384.668,19.091,875777,14.783,0.1051,9.5,tests performed,111450437,48444196,44744402,19766095,73172,430086,188.78,82.06,75.79,33.48,7285,38799,0.066,53.5,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
JAM,North America,Jamaica,01/01/2022,93920,329,223.571,2473,3,1.571,33218.009,116.362,79.074,874.661,1.061,0.556,2.03,,,,,,,,,710661,1569,251.322,0.555,1471,0.52,0.2074,4.8,samples tested,1208789,712468,566889,4834,,1407,42.75,25.2,20.05,0.17,498,407,0.014,77.22,266.879,31.4,9.684,6.39,8193.571,,206.537,11.28,5.3,28.6,66.425,1.7,74.47,0.734,2827382,,,,
JPN,Asia,Japan,01/01/2022,1733788,463,369.857,18393,0,1,13987.61,3.735,2.984,148.388,0,0.008,1.76,,,,,,,,,28000037,7002,224.697,0.056,32980,0.265,0.0104,96,people tested,201966473,101213175,99709826,1043472,340,40173,162.94,81.66,80.44,0.84,324,4508,0.004,47.22,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,84.63,0.919,123951696,,,,
JEY,Europe,Jersey,01/01/2022,19739,323,334.143,89,0,0,178156.251,2915.268,3015.839,803.278,0,0,,,,,,,,,,,,,,,,,,,,,,,,669,,,,,6038,65,0.059,,,,,,,,,,,,,,,,110796,,,,
JOR,Asia,Jordan,01/01/2022,1063405,1845,1878.286,12653,33,35.714,94224.418,163.479,166.428,1121.136,2.924,3.165,0.94,,,,,,,,,,,,,35794,3.211,0.0513,19.5,tests performed,,,,,,28561,,,,,2531,8740,0.077,34.26,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729,11285875,,,,
KAZ,Asia,Kazakhstan,01/01/2022,1072518,481,444.143,18231,4,7.857,55290.139,24.796,22.896,939.839,0.206,0.405,1.1,,,,,,,,,,,,,,,,,,17511994,8990965,8521029,,10721,17862,90.28,46.35,43.93,,921,7370,0.038,71.3,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825,19397998,,,,
KEN,Africa,Kenya,01/01/2022,295028,2791,2488.429,5378,2,3,5460.702,51.659,46.059,99.542,0.037,0.056,1.11,,,,,,,,,,,,,7836,0.148,0.288,3.5,tests performed,10121263,,4215806,13215,,78745,18.73,,7.8,0.02,1457,10694,0.02,53.75,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,
KIR,Oceania,Kiribati,01/01/2022,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,640,,,,,4877,199,0.152,22.22,143.701,23.2,3.895,2.21,1981.132,,434.657,22.66,35.9,58.9,,1.9,68.37,0.63,131237,,,,
OWID_KOS,Europe,Kosovo,01/01/2022,161441,42,24.714,2980,0,0.143,90589.552,23.568,13.868,1672.17,0,0.08,2.06,,,,,,,,,1386106,3344,777.787,1.876,2762,1.55,0.0106,94.8,tests performed,1674509,,783074,,931,1509,93.96,,43.94,,847,47,0.003,66.39,168.155,,,,9795.834,0.6,,,,,,,,,1782115,,,,
